observation_id;access;user_id;specie_id;specie_name;location_id;location_name;latitude;longitude;resource_id;resource_secondary_id;measurement_id;trait_id;trait_name;trait_class;standard_id;standard_unit;methodology_id;methodology_name;value;value_type;precision;precision_type;precision_upper;replicates;notes
118960;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;278;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.63;mean;0.4;standard_deviation;NA;7;
118967;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;675;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.68;mean;2;standard_deviation;NA;3;
118968;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;675;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;2;Alizarin stain;4.82;mean;2;standard_deviation;NA;15;
118968;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;675;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.7;mean;0.4;standard_deviation;NA;16;
118969;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;675;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.63;mean;1.2;standard_deviation;NA;7;
118969;1;9;973;Orbicella annularis;379;Dancing Ladies, Discovery Bay, Jamaica;18,472817;-77,413367;675;NA;NA;60;Growth rate;Physiological;60;mm yr^-1;2;Alizarin stain;4.83;mean;1.2;standard_deviation;NA;7;
118982;1;9;1303;Porites lobata;446;Tanjung Setan, Ambon, Banda Sea;-3,5097;128,2247;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16.1;mean;1.5;standard_deviation;NA;27;
118983;1;9;1303;Porites lobata;447;Hila, Ambon, Banda Sea;-3,5731;128,098;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);15.4;mean;1.3;standard_deviation;NA;25;
118984;1;9;1303;Porites lobata;448;Wayame, Ambon, Banda Sea;-3,6707;128,1525;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13.5;mean;1.5;standard_deviation;NA;25;
118985;1;9;1303;Porites lobata;449;Wailiha, Ambon, Banda Sea;-3,6419;128,2725;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16;mean;0.8;standard_deviation;NA;25;
118986;1;9;1303;Porites lobata;450;Kapoposan, South Sulawesi, Flores Sea;-4,6897;118,95;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13.7;mean;2;standard_deviation;NA;30;
118987;1;9;1303;Porites lobata;451;Barang Lompo, South Sulawesi, Flores Sea;-4,9653;119,3311;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16.2;mean;3.2;standard_deviation;NA;39;
118988;1;9;1303;Porites lobata;452;Samalona, South Sulawesi, Flores Sea;-5,0634;119,319;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);14;mean;1.2;standard_deviation;NA;28;
118989;1;9;1303;Porites lobata;453;Kayangan, South Sulawesi, Flores Sea;-5,0816;119,4205;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);14;mean;2.6;standard_deviation;NA;35;
118990;1;9;1303;Porites lobata;454;Pulau Kecil, Karimunjawa Islands, Java;-5,8262;110,5046;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16.3;mean;2.1;standard_deviation;NA;25;
118991;1;9;1303;Porites lobata;455;Gosong Cemara, Karimunjawa Islands, Java;-5,8213;110,3816;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16;mean;1.5;standard_deviation;NA;19;
118992;1;9;1303;Porites lobata;456;Lagun Marican, Karimunjawa Islands, Java;-5,8186;110,4361;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);11.7;mean;1.5;standard_deviation;NA;23;
118993;1;9;1303;Porites lobata;457;Pulau Panjang, Karimunjawa Islands, Java;-6,5753;110,6282;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13.5;mean;3.2;standard_deviation;NA;36;
118994;1;9;1303;Porites lobata;458;Bondo, Karimunjawa Islands, Java;-6,4293;110,7562;373;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);13.8;mean;3.9;standard_deviation;NA;18;
118995;1;9;1269;Porites astreoides;429;Gulf of Guanahacabibes;22,041552;-84,6080518;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.53;mean;1.19;standard_deviation;NA;8;Data from Table 1
118996;1;9;1269;Porites astreoides;262;Mahahual, Mexico;18,718244;-87,707732;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.33;mean;1.22;standard_deviation;NA;7;Data from Table 1
118997;1;9;1269;Porites astreoides;488;Isla Pajaros, Veracruz, Mexican Caribbean;19,190167;-96,091934;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.58;mean;0.47;standard_deviation;NA;4;Data from Table 1
118998;1;9;1269;Porites astreoides;489;Isla Verde, Veracruz, Mexican Caribbean;19,202901;-96,066584;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.81;mean;1.48;standard_deviation;NA;5;Data from Table 1
118999;1;9;1269;Porites astreoides;490;Isla Sacrificios, Veracruz, Mexican Caribbean;19,175854;-96,092398;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);2.95;mean;0.7;standard_deviation;NA;4;Data from Table 1
119000;1;9;1269;Porites astreoides;491; Isla Enmedio, Veracruz, Mexican Caribbean;19,106108;-95,938601;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.63;mean;0.78;standard_deviation;NA;4;Data from Table 1
119001;1;9;1269;Porites astreoides;492;Hornos reef, Veracruz, Gulf of Mexico;19,190695;-96,118202;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.83;mean;0.64;standard_deviation;NA;5;Data from Table 1
119002;1;9;1269;Porites astreoides;493;Isla Gallega, Veracruz, Gulf of Mexico;19,231123;-96,122881;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.09;mean;1.21;standard_deviation;NA;9;Data from Table 1
119003;1;9;1269;Porites astreoides;494;Isla Chopas, Veracruz, Gulf of Mexico;19,083317;-95,946582;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);2.79;mean;0.98;standard_deviation;NA;4;Data from Table 1
119004;1;9;1269;Porites astreoides;495;Isla Cabezo, Veracruz, Gulf of Mexico;19,074524;-95,835986;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);4.41;mean;1.2;standard_deviation;NA;2;Data from Table 1
119005;1;9;1269;Porites astreoides;496;Isla Anegada de Fuera, Veracruz, Gulf of Mexico;19,157857;-95,853261;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);3.16;mean;0.86;standard_deviation;NA;5;Data from Table 1
119006;1;9;1269;Porites astreoides;497;Isla Anegada de Dentro, Veracruz, Gulf of Mexico;19,225543;-96,053869;375;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);2.94;mean;0.55;standard_deviation;NA;2;Data from Table 1
119011;1;9;1151;Pavona clavus;459;Guiri Guiri Reef, Papagayo Gulf, Pacific Costa Rica;10,5743;-85,7344;380;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.1;mean;2.9;standard_deviation;NA;22;
119012;1;9;1151;Pavona clavus;459;Guiri Guiri Reef, Papagayo Gulf, Pacific Costa Rica;10,5743;-85,7344;380;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;9.9;mean;3.1;standard_deviation;NA;22;coral fragments with anomalous growth (hyperplasia)
119013;1;9;793;Gardineroseris planulata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;10.4;mean;0.74;standard_error;NA;15;
119014;1;9;1151;Pavona clavus;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;9.6;mean;1.77;standard_error;NA;12;
119015;1;9;1159;Pavona gigantea;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8.3;mean;0.91;standard_error;NA;11;
119016;1;9;1163;Pavona varians;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.5;mean;0.65;standard_error;NA;7;
119017;1;9;1224;Pocillopora damicornis;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;29.8;mean;3.11;standard_error;NA;13;
119018;1;9;1224;Pocillopora damicornis;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;34.6;mean;4.24;standard_error;NA;11;
119019;1;9;1227;Pocillopora elegans;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;31.7;mean;2.72;standard_error;NA;9;
119020;1;9;1227;Pocillopora elegans;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;34.8;mean;3.45;standard_error;NA;10;
119021;1;9;1303;Porites lobata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;49;mm yr^-1;36;Measured with callipers;15.3;mean;1.15;standard_error;NA;5;horizontal colony growth over ceramic plates
119022;1;9;1303;Porites lobata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;11.7;mean;1.02;standard_error;NA;17;
119023;1;9;1303;Porites lobata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;10.5;mean;1.9;standard_error;NA;11;
119024;1;9;1347;Psammocora superficialis;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.2;mean;0.93;standard_error;NA;10;
119025;1;9;1303;Porites lobata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);8.4;mean;0.66;standard_error;NA;6;
119026;1;9;1159;Pavona gigantea;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7;mean;0.57;standard_error;NA;7;
119027;1;9;1151;Pavona clavus;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);7.6;mean;0.52;standard_error;NA;7;
119028;1;9;1303;Porites lobata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.5;mean;0.27;standard_error;NA;9;
119029;1;9;1303;Porites lobata;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.5;mean;0.52;standard_error;NA;9;
119030;1;9;1224;Pocillopora damicornis;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;21.3;mean;1.23;standard_error;NA;11;
119031;1;9;1224;Pocillopora damicornis;25;Caño Island, Costa Rica;8,716667;-83,866667;388;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;13.8;mean;0.85;standard_error;NA;11;
119087;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);12.7;mean;3.3;standard_deviation;17,2;9;
119088;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;20.6;mean;4.1;standard_deviation;28;34;
119089;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;15.8;mean;4.1;standard_deviation;22;12;
119090;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);23;mean;1.4;standard_deviation;26;2;
119091;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);20.7;mean;1.6;standard_deviation;26;3;
119092;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16.3;mean;1.1;standard_deviation;21;9;
119093;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);18.5;mean;0.2;standard_deviation;19;2;
119094;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);18;mean;0.9;standard_deviation;22;9;
119095;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);17.1;mean;1;standard_deviation;21;9;
119096;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);20.5;mean;0.2;standard_deviation;21;4;
119097;1;9;1151;Pavona clavus;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;8;X-radiography (densitometer);16.3;mean;0.8;standard_deviation;21;14;
119098;1;9;1224;Pocillopora damicornis;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;53.1;mean;3.5;standard_deviation;61;18;
119099;1;9;1224;Pocillopora damicornis;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;66.8;mean;8.7;standard_deviation;75,6;11;
119100;1;9;1224;Pocillopora damicornis;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;38;mean;5;standard_deviation;49;31;
119101;1;9;1227;Pocillopora elegans;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;43.8;mean;5.7;standard_deviation;61;48;
119102;1;9;1227;Pocillopora elegans;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;41.2;mean;5.8;standard_deviation;53;27;
119103;1;9;1227;Pocillopora elegans;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;52.1;mean;9.6;standard_deviation;67,2;16;
119104;1;9;1228;Pocillopora eydouxi;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;30.8;mean;4.8;standard_deviation;39;16;
119105;1;9;1231;Pocillopora inflata;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;31.5;mean;8;standard_deviation;44;16;
119106;1;9;1234;Pocillopora meandrina;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;44.6;mean;6.3;standard_deviation;56;14;
119107;1;9;1234;Pocillopora meandrina;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;34.2;mean;6.6;standard_deviation;46;20;
119108;1;9;1346;Psammocora stellata;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;9.5;mean;1.8;standard_deviation;12;11;
119109;1;9;1346;Psammocora stellata;403;Gulf of Papagayo, Costa Rica;10,737026;-85,845548;400;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;18.7;mean;1.9;standard_deviation;21,6;10;
119110;1;9;837;Heliofungia actiniformis;462;Spermonde Archipelago, Sulawesi;-4,71;118,9806;403;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;5.76;mean;4.5;standard_deviation;NA;30;
119111;1;9;187;Acropora tumida;460;Peng Chau Island, Hong Kong;22,2686;114,0088;405;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;8.3;mean;2.1;range;9;10;Framents transplanted in the lab aquarium
119112;1;9;664;Dipsastraea speciosa;461;Hoi Ha Wan, Hong Kong;22,4872;114,3281;405;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;9.6;mean;3.7;range;11,5;14;Framents transplanted in the lab aquarium
119113;1;9;670;Favites abdita;461;Hoi Ha Wan, Hong Kong;22,4872;114,3281;405;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;0.8;mean;0.7;range;1,2;4;Framents transplanted in the lab aquarium
119114;1;9;1203;Platygyra sinensis;461;Hoi Ha Wan, Hong Kong;22,4872;114,3281;405;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;11.9;mean;7.1;range;16,2;5;Framents transplanted in the lab aquarium
119121;1;9;124;Acropora palmata;186;Elkhorn Reef, Florida;25,21766;-80,09961;332;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;15;Image analysis;69;mean;3;standard_error;NA;30;
119132;1;9;793;Gardineroseris planulata;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.1;mean;1.02;standard_error;NA;9;
119133;1;9;1151;Pavona clavus;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;12.1;mean;1.5;standard_error;NA;6;
119134;1;9;1151;Pavona clavus;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.9;mean;1.4;standard_error;NA;7;
119135;1;9;1159;Pavona gigantea;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;11.2;mean;0.8;standard_error;NA;5;
119136;1;9;1159;Pavona gigantea;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.5;mean;1.77;standard_error;NA;6;
119137;1;9;1163;Pavona varians;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3;mean;0.37;standard_error;NA;6;
119138;1;9;1163;Pavona varians;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.7;mean;0.67;standard_error;NA;6;
119139;1;9;1224;Pocillopora damicornis;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;28.2;mean;1.34;standard_error;NA;5;
119140;1;9;1224;Pocillopora damicornis;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;27.5;mean;0.8;standard_error;NA;13;
119141;1;9;1227;Pocillopora elegans;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;28.1;mean;0.68;standard_error;NA;8;
119142;1;9;1227;Pocillopora elegans;27;Uva Island, Panama;7,81446;-81,759035;411;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;26.6;mean;0.58;standard_error;NA;7;
119143;1;9;994;Montipora capitata;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;22.33;mean;3.854;standard_deviation;NA;;control
119144;1;9;994;Montipora capitata;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;13.375;mean;3.715;standard_deviation;NA;313;experimentally trampled fragments
119145;1;9;1279;Porites compressa;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;15.232;mean;1.625;standard_deviation;NA;;control
119146;1;9;1279;Porites compressa;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8.731;mean;2.322;standard_deviation;NA;201;experimentally trampled fragments
119147;1;9;1234;Pocillopora meandrina;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;5.062;mean;1.997;standard_deviation;NA;;control
119148;1;9;1234;Pocillopora meandrina;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.019;mean;2.461;standard_deviation;NA;22;experimentally trampled fragments
119149;1;9;1303;Porites lobata;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;6.78;mean;1.254;standard_deviation;NA;;control
119150;1;9;1303;Porites lobata;194;Kaneohe Bay, Oahu;21,464891;-157,803154;430;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;7.384;mean;1.254;standard_deviation;NA;22;experimentally trampled fragments
119151;1;9;522;Cyphastrea ocellina;347;Coconut Island, Kaneohe Bay, Oahu;21,434395;-157,787983;431;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.18;mean;0.324;95_ci;NA;;control
119152;1;9;522;Cyphastrea ocellina;347;Coconut Island, Kaneohe Bay, Oahu;21,434395;-157,787983;431;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;2.33;mean;0.363;95_ci;NA;;experimental contact with competitor Pocillopora damicornis
119153;1;9;1224;Pocillopora damicornis;347;Coconut Island, Kaneohe Bay, Oahu;21,434395;-157,787983;431;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;17.1;mean;4;standard_deviation;NA;;control
119154;1;9;1224;Pocillopora damicornis;347;Coconut Island, Kaneohe Bay, Oahu;21,434395;-157,787983;431;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8.05;mean;4.8;standard_deviation;NA;;experimental contact with competitor Cyphastrea ocellina
120735;1;1;201;Agaricia agaricites;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.6;mean;0.2;standard_deviation;NA;25;
120736;1;1;201;Agaricia agaricites;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.6;mean;0.2;standard_deviation;NA;25;
120737;1;1;458;Colpophyllia natans;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.1;mean;0.6;standard_deviation;NA;9;
120738;1;1;589;Diploria labyrinthiformis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.6;mean;0.9;standard_deviation;NA;39;
120739;1;1;589;Diploria labyrinthiformis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.4;mean;0.5;standard_deviation;NA;30;
120740;1;1;589;Diploria labyrinthiformis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.25;mean;0.06;standard_deviation;NA;84;
120741;1;1;975;Montastraea cavernosa;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.2;mean;0.8;standard_deviation;NA;37;
120742;1;1;975;Montastraea cavernosa;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;4.5;mean;0.8;standard_deviation;NA;20;
120743;1;1;975;Montastraea cavernosa;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;3.4;mean;0.6;standard_deviation;NA;39;
120744;1;1;975;Montastraea cavernosa;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;2.9;mean;0.4;standard_deviation;NA;40;
120745;1;1;973;Orbicella annularis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.5;mean;0.5;standard_deviation;NA;69;
120746;1;1;973;Orbicella annularis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.6;mean;0.3;standard_deviation;NA;70;
120747;1;1;973;Orbicella annularis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.8;mean;0.4;standard_deviation;NA;80;
120748;1;1;973;Orbicella annularis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.7;mean;0.3;standard_deviation;NA;90;
120749;1;1;973;Orbicella annularis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;1.3;mean;0.2;standard_deviation;NA;51;
120750;1;1;973;Orbicella annularis;6;Cane Bay, St. Croix;17,766108;-64,839977;205;NA;NA;60;Growth rate;Physiological;38;mm yr^-1;2;Alizarin stain;8.3;mean;1.7;standard_deviation;NA;240;
